area_code,date,measurement,value,variable,official_name
S92000003,2020-05-19,Count,638,Adult care homes - Cumulative number that have reported a suspected COVID-19 case,Scotland
S92000003,2020-05-19,Count,5363,Adult care homes - Cumulative number of suspected COVID-19 cases,Scotland
S92000003,2020-05-19,Count,484,Adult care homes - Number with current suspected COVID-19 cases,Scotland
S08000031,2020-05-20,Count,18,COVID-19 patients in ICU - Total,Greater Glasgow and Clyde
S08000020,2020-05-20,Count,6,COVID-19 patients in ICU - Total,Grampian
S08000032,2020-05-20,Count,8,COVID-19 patients in ICU - Total,Lanarkshire
S08000019,2020-05-22,Count,14,COVID-19 patients in hospital - Confirmed,Forth Valley
S08000029,2020-05-22,Count,69,COVID-19 patients in hospital - Confirmed,Fife
S08000031,2020-05-22,Count,389,COVID-19 patients in hospital - Confirmed,Greater Glasgow and Clyde
S08000020,2020-05-22,Count,68,COVID-19 patients in hospital - Confirmed,Grampian
S08000015,2020-05-22,Count,26,COVID-19 patients in hospital - Confirmed,Ayrshire and Arran
S08000016,2020-05-22,Count,12,COVID-19 patients in hospital - Confirmed,Borders
S08000030,2020-05-22,Count,15,COVID-19 patients in hospital - Confirmed,Tayside
S08000032,2020-05-22,Count,90,COVID-19 patients in hospital - Confirmed,Lanarkshire
S08000022,2020-05-22,Count,12,COVID-19 patients in hospital - Confirmed,Highland
S08000024,2020-05-22,Count,174,COVID-19 patients in hospital - Confirmed,Lothian
S08000031,2020-05-22,Count,14,COVID-19 patients in ICU - Total,Greater Glasgow and Clyde
S08000020,2020-05-22,Count,6,COVID-19 patients in ICU - Total,Grampian
S92000003,2020-05-22,Count,2245,Number of COVID-19 confirmed deaths registered to date,Scotland
S08000032,2020-05-22,Count,8,COVID-19 patients in ICU - Total,Lanarkshire
S08000024,2020-05-22,Count,9,COVID-19 patients in ICU - Total,Lothian
S92000003,2020-05-23,Count,464,COVID-19 patients in hospital - Suspected,Scotland
S92000003,2020-05-23,Count,841,COVID-19 patients in hospital - Confirmed,Scotland
S92000003,2020-05-22,Count,1612,Ambulance attendances - Total,Scotland
S92000003,2020-05-23,Count,1305,COVID-19 patients in hospital - Total,Scotland
S92000003,2020-05-23,Count,36,COVID-19 patients in ICU - Confirmed,Scotland
S92000003,2020-05-22,Count,232,Calls - Coronavirus helpline,Scotland
S92000003,2020-05-23,Count,50,COVID-19 patients in ICU - Total,Scotland
S92000003,2020-05-23,Count,14,COVID-19 patients in ICU - Suspected,Scotland
S92000003,2020-05-22,Count,3216,NHS workforce COVID-19 absences - Other staff,Scotland
S92000003,2020-05-22,Count,179,NHS workforce COVID-19 absences - Medical and dental staff,Scotland
S92000003,2020-05-22,Count,653,Adult care homes - Cumulative number that have reported a suspected COVID-19 case,Scotland
S92000003,2020-05-22,Count,6411,NHS workforce COVID-19 absences - All staff,Scotland
S92000003,2020-05-22,Count,178,Ambulance attendances - COVID-19 suspected patients taken to hospital,Scotland
S92000003,2020-05-22,Count,271,Ambulance attendances - COVID-19 suspected,Scotland
S92000003,2020-05-22,Count,3016,NHS workforce COVID-19 absences - Nursing and midwifery staff,Scotland
S08000020,2020-05-22,Count,16,COVID-19 patients in hospital - Suspected,Grampian
S08000019,2020-05-22,Count,40,COVID-19 patients in hospital - Suspected,Forth Valley
S08000032,2020-05-22,Count,83,COVID-19 patients in hospital - Suspected,Lanarkshire
S08000022,2020-05-22,Count,38,COVID-19 patients in hospital - Suspected,Highland
S08000016,2020-05-22,Count,17,COVID-19 patients in hospital - Suspected,Borders
S08000015,2020-05-22,Count,35,COVID-19 patients in hospital - Suspected,Ayrshire and Arran
S08000029,2020-05-22,Count,32,COVID-19 patients in hospital - Suspected,Fife
S08000017,2020-05-22,Count,12,COVID-19 patients in hospital - Suspected,Dumfries and Galloway
S08000030,2020-05-22,Count,20,COVID-19 patients in hospital - Suspected,Tayside
S92000003,2020-05-22,Count,3055,Calls - NHS24 111,Scotland
S08000024,2020-05-22,Count,88,COVID-19 patients in hospital - Suspected,Lothian
S08000024,2020-05-21,Count,180,COVID-19 patients in hospital - Confirmed,Lothian
S08000032,2020-05-21,Count,95,COVID-19 patients in hospital - Confirmed,Lanarkshire
S08000020,2020-05-21,Count,72,COVID-19 patients in hospital - Confirmed,Grampian
S08000019,2020-05-21,Count,14,COVID-19 patients in hospital - Confirmed,Forth Valley
S08000022,2020-05-21,Count,12,COVID-19 patients in hospital - Confirmed,Highland
S08000031,2020-05-21,Count,400,COVID-19 patients in hospital - Confirmed,Greater Glasgow and Clyde
S08000017,2020-05-21,Count,12,COVID-19 patients in hospital - Suspected,Dumfries and Galloway
S08000016,2020-05-21,Count,21,COVID-19 patients in hospital - Suspected,Borders
S08000019,2020-05-21,Count,41,COVID-19 patients in hospital - Suspected,Forth Valley
S08000029,2020-05-21,Count,21,COVID-19 patients in hospital - Suspected,Fife
S08000030,2020-05-21,Count,20,COVID-19 patients in hospital - Confirmed,Tayside
S08000015,2020-05-21,Count,41,COVID-19 patients in hospital - Suspected,Ayrshire and Arran
S08000024,2020-05-21,Count,12,COVID-19 patients in ICU - Total,Lothian
S08000020,2020-05-21,Count,6,COVID-19 patients in ICU - Total,Grampian
S08000031,2020-05-21,Count,16,COVID-19 patients in ICU - Total,Greater Glasgow and Clyde
S08000016,2020-05-21,Count,12,COVID-19 patients in hospital - Confirmed,Borders
S08000015,2020-05-21,Count,29,COVID-19 patients in hospital - Confirmed,Ayrshire and Arran
S08000029,2020-05-21,Count,70,COVID-19 patients in hospital - Confirmed,Fife
S92000003,2020-05-21,Count,680,Delayed discharges,Scotland
S92000003,2020-05-21,Count,183,Ambulance attendances - COVID-19 suspected patients taken to hospital,Scotland
S92000003,2020-05-21,Count,177,NHS workforce COVID-19 absences - Medical and dental staff,Scotland
S92000003,2020-05-21,Count,2998,NHS workforce COVID-19 absences - Nursing and midwifery staff,Scotland
S92000003,2020-05-22,Count,1257,COVID-19 patients in hospital - Total,Scotland
S92000003,2020-05-22,Count,383,COVID-19 patients in hospital - Suspected,Scotland
S92000003,2020-05-21,Count,267,Ambulance attendances - COVID-19 suspected,Scotland
S92000003,2020-05-21,Count,1624,Ambulance attendances - Total,Scotland
S92000003,2020-05-21,Count,485,Adult care homes - Number with current suspected COVID-19 cases,Scotland
S92000003,2020-05-21,Count,476,Adult care homes - Cumulative number that have reported more than one suspected COVID-19 case,Scotland
S92000003,2020-05-21,Count,69,Adult care homes - Daily number of new suspected COVID-19 cases,Scotland
S92000003,2020-05-21,Count,5532,Adult care homes - Cumulative number of suspected COVID-19 cases,Scotland
S92000003,2020-05-21,Count,6399,NHS workforce COVID-19 absences - All staff,Scotland
S92000003,2020-05-21,Count,3224,NHS workforce COVID-19 absences - Other staff,Scotland
S92000003,2020-05-21,Count,651,Adult care homes - Cumulative number that have reported a suspected COVID-19 case,Scotland
S08000030,2020-05-21,Count,16,COVID-19 patients in hospital - Suspected,Tayside
S08000022,2020-05-21,Count,29,COVID-19 patients in hospital - Suspected,Highland
S08000020,2020-05-21,Count,32,COVID-19 patients in hospital - Suspected,Grampian
S08000024,2020-05-21,Count,142,COVID-19 patients in hospital - Suspected,Lothian
S08000032,2020-05-21,Count,53,COVID-19 patients in hospital - Suspected,Lanarkshire
S92000003,2020-05-22,Count,12,COVID-19 patients in ICU - Suspected,Scotland
S92000003,2020-05-22,Count,38,COVID-19 patients in ICU - Confirmed,Scotland
S92000003,2020-05-22,Count,874,COVID-19 patients in hospital - Confirmed,Scotland
S92000003,2020-05-22,Count,50,COVID-19 patients in ICU - Total,Scotland
S92000003,2020-05-21,Count,2925,Calls - NHS24 111,Scotland
S92000003,2020-05-21,Count,274,Calls - Coronavirus helpline,Scotland
S08000031,2020-05-17,Count,432,COVID-19 patients in hospital - Confirmed,Greater Glasgow and Clyde
S08000031,2020-05-16,Count,433,COVID-19 patients in hospital - Confirmed,Greater Glasgow and Clyde
S08000022,2020-05-17,Count,6,COVID-19 patients in hospital - Confirmed,Highland
S08000022,2020-05-16,Count,7,COVID-19 patients in hospital - Confirmed,Highland
S08000019,2020-05-17,Count,19,COVID-19 patients in hospital - Confirmed,Forth Valley
S08000019,2020-05-16,Count,19,COVID-19 patients in hospital - Confirmed,Forth Valley
S08000020,2020-05-17,Count,89,COVID-19 patients in hospital - Confirmed,Grampian
S08000020,2020-05-16,Count,92,COVID-19 patients in hospital - Confirmed,Grampian
S08000032,2020-05-17,Count,107,COVID-19 patients in hospital - Confirmed,Lanarkshire
S08000032,2020-05-16,Count,107,COVID-19 patients in hospital - Confirmed,Lanarkshire
S08000024,2020-05-17,Count,192,COVID-19 patients in hospital - Confirmed,Lothian
S08000024,2020-05-16,Count,193,COVID-19 patients in hospital - Confirmed,Lothian
S08000015,2020-05-16,Count,33,COVID-19 patients in hospital - Confirmed,Ayrshire and Arran
S08000029,2020-05-17,Count,76,COVID-19 patients in hospital - Confirmed,Fife
S08000029,2020-05-16,Count,74,COVID-19 patients in hospital - Confirmed,Fife
S08000016,2020-05-16,Count,25,COVID-19 patients in hospital - Confirmed,Borders
S08000015,2020-05-17,Count,32,COVID-19 patients in hospital - Confirmed,Ayrshire and Arran
S08000016,2020-05-17,Count,26,COVID-19 patients in hospital - Confirmed,Borders
S08000032,2020-05-16,Count,74,COVID-19 patients in hospital - Suspected,Lanarkshire
S08000022,2020-05-17,Count,30,COVID-19 patients in hospital - Suspected,Highland
S08000024,2020-05-16,Count,130,COVID-19 patients in hospital - Suspected,Lothian
S08000032,2020-05-17,Count,28,COVID-19 patients in hospital - Suspected,Lanarkshire
S08000020,2020-05-16,Count,31,COVID-19 patients in hospital - Suspected,Grampian
S08000019,2020-05-17,Count,43,COVID-19 patients in hospital - Suspected,Forth Valley
S08000022,2020-05-16,Count,25,COVID-19 patients in hospital - Suspected,Highland
S08000020,2020-05-17,Count,28,COVID-19 patients in hospital - Suspected,Grampian
S08000030,2020-05-17,Count,20,COVID-19 patients in hospital - Suspected,Tayside
S08000030,2020-05-16,Count,9,COVID-19 patients in hospital - Suspected,Tayside
S08000024,2020-05-17,Count,52,COVID-19 patients in hospital - Suspected,Lothian
S08000015,2020-05-17,Count,48,COVID-19 patients in hospital - Suspected,Ayrshire and Arran
S08000015,2020-05-16,Count,38,COVID-19 patients in hospital - Suspected,Ayrshire and Arran
S08000030,2020-05-17,Count,23,COVID-19 patients in hospital - Confirmed,Tayside
S08000030,2020-05-16,Count,22,COVID-19 patients in hospital - Confirmed,Tayside
S08000029,2020-05-16,Count,24,COVID-19 patients in hospital - Suspected,Fife
S08000017,2020-05-17,Count,15,COVID-19 patients in hospital - Suspected,Dumfries and Galloway
S08000019,2020-05-16,Count,36,COVID-19 patients in hospital - Suspected,Forth Valley
S08000029,2020-05-17,Count,21,COVID-19 patients in hospital - Suspected,Fife
S08000016,2020-05-17,Count,14,COVID-19 patients in hospital - Suspected,Borders
S08000016,2020-05-16,Count,15,COVID-19 patients in hospital - Suspected,Borders
S08000017,2020-05-16,Count,21,COVID-19 patients in hospital - Suspected,Dumfries and Galloway
S92000003,2020-05-15,Count,185,NHS workforce COVID-19 absences - Medical and dental staff,Scotland
S92000003,2020-05-16,Count,2988,NHS workforce COVID-19 absences - Nursing and midwifery staff,Scotland
S92000003,2020-05-15,Count,3283,NHS workforce COVID-19 absences - Other staff,Scotland
S92000003,2020-05-16,Count,174,NHS workforce COVID-19 absences - Medical and dental staff,Scotland
S92000003,2020-05-15,Count,193,Ambulance attendances - COVID-19 suspected patients taken to hospital,Scotland
S92000003,2020-05-16,Count,287,Ambulance attendances - COVID-19 suspected,Scotland
S92000003,2020-05-15,Count,3152,NHS workforce COVID-19 absences - Nursing and midwifery staff,Scotland
S92000003,2020-05-16,Count,190,Ambulance attendances - COVID-19 suspected patients taken to hospital,Scotland
S92000003,2020-05-15,Count,463,Adult care homes - Cumulative number that have reported more than one suspected COVID-19 case,Scotland
S92000003,2020-05-16,Count,632,Adult care homes - Cumulative number that have reported a suspected COVID-19 case,Scotland
S92000003,2020-05-15,Count,486,Adult care homes - Number with current suspected COVID-19 cases,Scotland
S92000003,2020-05-16,Count,463,Adult care homes - Cumulative number that have reported more than one suspected COVID-19 case,Scotland
S92000003,2020-05-15,Count,6620,NHS workforce COVID-19 absences - All staff,Scotland
S92000003,2020-05-16,Count,3071,NHS workforce COVID-19 absences - Other staff,Scotland
S92000003,2020-05-15,Count,632,Adult care homes - Cumulative number that have reported a suspected COVID-19 case,Scotland
S92000003,2020-05-16,Count,6233,NHS workforce COVID-19 absences - All staff,Scotland
S92000003,2020-05-17,Count,59,COVID-19 patients in ICU - Total,Scotland
S92000003,2020-05-16,Count,59,COVID-19 patients in ICU - Total,Scotland
S92000003,2020-05-17,Count,1007,COVID-19 patients in hospital - Confirmed,Scotland
S92000003,2020-05-16,Count,1011,COVID-19 patients in hospital - Confirmed,Scotland
S92000003,2020-05-17,Count,46,COVID-19 patients in ICU - Confirmed,Scotland
S92000003,2020-05-16,Count,49,COVID-19 patients in ICU - Confirmed,Scotland
S92000003,2020-05-17,Count,13,COVID-19 patients in ICU - Suspected,Scotland
S92000003,2020-05-16,Count,10,COVID-19 patients in ICU - Suspected,Scotland
S92000003,2020-05-15,Count,1650,Ambulance attendances - Total,Scotland
S92000003,2020-05-17,Count,1308,COVID-19 patients in hospital - Total,Scotland
S92000003,2020-05-15,Count,274,Ambulance attendances - COVID-19 suspected,Scotland
S92000003,2020-05-16,Count,1524,Ambulance attendances - Total,Scotland
S92000003,2020-05-17,Count,301,COVID-19 patients in hospital - Suspected,Scotland
S92000003,2020-05-16,Count,405,COVID-19 patients in hospital - Suspected,Scotland
S92000003,2020-05-16,Count,1416,COVID-19 patients in hospital - Total,Scotland
S08000031,2020-05-17,Count,20,COVID-19 patients in ICU - Total,Greater Glasgow and Clyde
S08000031,2020-05-16,Count,21,COVID-19 patients in ICU - Total,Greater Glasgow and Clyde
S08000020,2020-05-17,Count,5,COVID-19 patients in ICU - Total,Grampian
S08000020,2020-05-16,Count,5,COVID-19 patients in ICU - Total,Grampian
S08000024,2020-05-17,Count,7,COVID-19 patients in ICU - Total,Lothian
S08000032,2020-05-17,Count,11,COVID-19 patients in ICU - Total,Lanarkshire
S08000032,2020-05-16,Count,10,COVID-19 patients in ICU - Total,Lanarkshire
S08000024,2020-05-16,Count,11,COVID-19 patients in ICU - Total,Lothian
S92000003,2020-05-16,Count,2094,Number of COVID-19 confirmed deaths registered to date,Scotland
S92000003,2020-05-16,Count,27,Adult care homes - Daily number of new suspected COVID-19 cases,Scotland
S92000003,2020-05-17,Count,2103,Number of COVID-19 confirmed deaths registered to date,Scotland
S92000003,2020-05-15,Count,5069,Adult care homes - Cumulative number of suspected COVID-19 cases,Scotland
S92000003,2020-05-16,Count,486,Adult care homes - Number with current suspected COVID-19 cases,Scotland
S92000003,2020-05-15,Count,94,Adult care homes - Daily number of new suspected COVID-19 cases,Scotland
S92000003,2020-05-16,Count,5096,Adult care homes - Cumulative number of suspected COVID-19 cases,Scotland
S92000003,2020-05-18,Count,244,Ambulance attendances - COVID-19 suspected patients taken to hospital,Scotland
S92000003,2020-05-18,Count,341,Ambulance attendances - COVID-19 suspected,Scotland
S92000003,2020-05-18,Count,2854,NHS workforce COVID-19 absences - Nursing and midwifery staff,Scotland
S92000003,2020-05-18,Count,647,Delayed discharges,Scotland
S92000003,2020-05-19,Count,478,COVID-19 patients in hospital - Suspected,Scotland
S92000003,2020-05-19,Count,969,COVID-19 patients in hospital - Confirmed,Scotland
S92000003,2020-05-18,Count,1654,Ambulance attendances - Total,Scotland
S92000003,2020-05-19,Count,1447,COVID-19 patients in hospital - Total,Scotland
S92000003,2020-05-18,Count,482,Adult care homes - Number with current suspected COVID-19 cases,Scotland
S92000003,2020-05-18,Count,467,Adult care homes - Cumulative number that have reported more than one suspected COVID-19 case,Scotland
S92000003,2020-05-18,Count,180,Adult care homes - Daily number of new suspected COVID-19 cases,Scotland
S92000003,2020-05-18,Count,5306,Adult care homes - Cumulative number of suspected COVID-19 cases,Scotland
S92000003,2020-05-18,Count,3024,NHS workforce COVID-19 absences - Other staff,Scotland
