"Data for weekly deaths (occurrences)1, by local authority, location and cause, 2020",,,,,,,,,
,,,,,,,,,
Week of occurrence,Council,Location of death,Cause of Death,deaths,,,,,
25,Orkney Islands,Hospital,Non-COVID-19,3,,,,,
25,Perth and Kinross,Care Home,Non-COVID-19,6,,,,,
25,Perth and Kinross,Home / Non-institution,Non-COVID-19,6,,,,,
25,Perth and Kinross,Hospital,Non-COVID-19,4,,,,,
25,Renfrewshire,Hospital,COVID-19,2,,,,,
25,Renfrewshire,Care Home,Non-COVID-19,3,,,,,
25,Renfrewshire,Home / Non-institution,Non-COVID-19,6,,,,,
25,Renfrewshire,Hospital,Non-COVID-19,9,,,,,
25,Scottish Borders,Care Home,COVID-19,1,,,,,
25,Scottish Borders,Care Home,Non-COVID-19,7,,,,,
25,Scottish Borders,Home / Non-institution,Non-COVID-19,2,,,,,
25,Scottish Borders,Hospital,Non-COVID-19,5,,,,,
25,Shetland Islands,Home / Non-institution,Non-COVID-19,1,,,,,
25,Shetland Islands,Hospital,Non-COVID-19,2,,,,,
25,South Ayrshire,Hospital,COVID-19,2,,,,,
25,South Ayrshire,Care Home,Non-COVID-19,3,,,,,
25,South Ayrshire,Home / Non-institution,Non-COVID-19,5,,,,,
25,South Ayrshire,Hospital,Non-COVID-19,8,,,,,
25,South Lanarkshire,Care Home,COVID-19,1,,,,,
25,South Lanarkshire,Hospital,COVID-19,1,,,,,
25,South Lanarkshire,Care Home,Non-COVID-19,14,,,,,
25,South Lanarkshire,Home / Non-institution,Non-COVID-19,11,,,,,
25,South Lanarkshire,Hospital,Non-COVID-19,17,,,,,
25,Stirling,Care Home,Non-COVID-19,5,,,,,
25,Stirling,Home / Non-institution,Non-COVID-19,2,,,,,
25,Stirling,Hospital,Non-COVID-19,2,,,,,
25,West Dunbartonshire,Care Home,Non-COVID-19,2,,,,,
25,West Dunbartonshire,Home / Non-institution,Non-COVID-19,3,,,,,
25,West Dunbartonshire,Hospital,Non-COVID-19,3,,,,,
25,West Lothian,Care Home,COVID-19,2,,,,,
25,West Lothian,Care Home,Non-COVID-19,5,,,,,
25,West Lothian,Home / Non-institution,Non-COVID-19,10,,,,,
25,West Lothian,Hospital,Non-COVID-19,7,,,,,
,,,,,,,,,
© Crown Copyright 2020,,,,,,,,,
